epoch: 0, train_loss:1.0649, val_accuracy: 0.0957
epoch: 1, train_loss:1.0646, val_accuracy: 0.0967
epoch: 2, train_loss:1.0644, val_accuracy: 0.0970
epoch: 3, train_loss:1.0642, val_accuracy: 0.0985
epoch: 4, train_loss:1.0639, val_accuracy: 0.0998
epoch: 5, train_loss:1.0637, val_accuracy: 0.1004
epoch: 6, train_loss:1.0635, val_accuracy: 0.1017
epoch: 7, train_loss:1.0633, val_accuracy: 0.1026
epoch: 8, train_loss:1.0631, val_accuracy: 0.1036
epoch: 9, train_loss:1.0629, val_accuracy: 0.1059
test_accuracy: 0.1060
