epoch: 0, train_loss:0.9112, val_accuracy: 0.0975
epoch: 1, train_loss:0.9027, val_accuracy: 0.1033
epoch: 2, train_loss:0.9021, val_accuracy: 0.1010
epoch: 3, train_loss:0.9016, val_accuracy: 0.1024
epoch: 4, train_loss:0.9014, val_accuracy: 0.1013
epoch: 5, train_loss:0.9012, val_accuracy: 0.0975
epoch: 6, train_loss:0.9010, val_accuracy: 0.1024
epoch: 7, train_loss:0.9011, val_accuracy: 0.1010
epoch: 8, train_loss:0.9009, val_accuracy: 0.0949
epoch: 9, train_loss:0.9009, val_accuracy: 0.0980
test_accuracy: 0.1000
